ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	experiment_order	experiment	GeneRatio_dec	BgRatio_dec	freqratio
D000248	Adenosine Kinase	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Adgf-D	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D007850	Lauric Acids	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Acsl	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D010733	Phosphoglucomutase	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D013462	Sulfur Radioisotopes	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Yp2	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D014760	Viral Fusion Proteins	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D015879	Myosin Subfragments	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	ninaC	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D018509	DNA, Helminth	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D022782	CCAAT-Enhancer-Binding Protein-beta	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	svp	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D051906	Smad7 Protein	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	ap	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D054466	Phospholipases A1	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	ninaC	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D054770	G-Protein-Coupled Receptor Kinase 3	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	ninaC	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D056971	Nuclear Receptor Co-Repressor 1	1/275	16/15617	0.24752853802003	0.501375542337878	0.424878380928546	svp	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00102452455657297	3.54931818181818
D023121	RNA, Messenger, Stored	7/275	289/15617	0.248423240913095	0.501375542337878	0.424878380928546	Acsl/RpL6/tok/tsl/Ubx/Yp2/Yp3	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0185054748030992	1.37551431267694
D009243	NAD	3/275	98/15617	0.248667845125546	0.501375542337878	0.424878380928546	Adh/Pdh/v	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00627521290900941	1.73844155844156
D008668	Metallothionein	4/275	144/15617	0.248696749159655	0.501375542337878	0.424878380928546	Adh/CG4335/GNBP3/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00922072100915669	1.57747474747475
D053829	Amyloid Precursor Protein Secretases	4/275	144/15617	0.248696749159655	0.501375542337878	0.424878380928546	ap/eas/Elal/teq	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00922072100915669	1.57747474747475
D017570	MyoD Protein	2/275	55/15617	0.252507453265868	0.506903452691823	0.429562872697232	ap/Dr	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00352180316321957	2.06505785123967
D020880	Neuregulins	4/275	145/15617	0.252536738164157	0.506903452691823	0.429562872697232	ap/Dr/Tig/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0092847537939425	1.56659561128527
D055504	Insulin Receptor Substrate Proteins	4/275	145/15617	0.252536738164157	0.506903452691823	0.429562872697232	Ac76E/AkhR/Yp2/Yp3	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.0092847537939425	1.56659561128527
D019001	Nitric Oxide Synthase	3/275	99/15617	0.253394517493112	0.507889155901534	0.430398182656439	ap/arg/Dif	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00633924569379522	1.72088154269972
D002147	Calmodulin	5/275	193/15617	0.253820110362713	0.508007012792424	0.430498057582028	Ac76E/CaMKI/eas/ninaC/v	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0123583274636614	1.47121997173811
D035381	TATA-Binding Protein Associated Factors	9/275	392/15617	0.255208070615378	0.509985351675182	0.432174552246116	Adh/CG5390/Dif/Hex-C/Hrb27C/kra/sqd/Ubx/Yp3	9	1	All Clusters ( 275 genes)	0.0327272727272727	0.0251008516360377	1.30383116883117
D020930	MAP Kinase Kinase Kinases	10/275	443/15617	0.255545006543376	0.509985351675182	0.432174552246116	AttC/CG6805/CG9631/Dif/DptB/Hf/Idgf1/moody/ninaC/PGRP-SD	10	1	All Clusters ( 275 genes)	0.0363636363636364	0.028366523660114	1.2819207880156
D016755	Proto-Oncogene Proteins c-jun	4/275	146/15617	0.256389173351177	0.510933820275368	0.432978308650606	Adh/Dr/svp/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00934878657872831	1.55586550435865
D007295	Inositol Phosphates	2/275	56/15617	0.259052731908644	0.513064611567691	0.434783995362322	CG6805/ninaC	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00358583594800538	2.02818181818182
D050777	Stathmin	2/275	56/15617	0.259052731908644	0.513064611567691	0.434783995362322	Gel/Hex-C	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00358583594800538	2.02818181818182
D002038	Bungarotoxins	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	kra	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D002237	Carbohydrate Dehydrogenases	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D051538	Hepatocyte Nuclear Factor 1-alpha	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D054086	KATP Channels	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D054637	Dual-Specificity Phosphatases	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	GNBP3	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D061905	Single-Domain Antibodies	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	nrv1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D064130	CRISPR-Associated Proteins	1/275	17/15617	0.26079240905679	0.513064611567691	0.434783995362322	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00108855734135878	3.34053475935829
D014633	Valine	3/275	101/15617	0.262885611270463	0.51527892290983	0.436660459087562	Atpalpha/Dr/Sodh-1	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00646731126336684	1.68680468046805
D019089	Stem Cell Factor	3/275	101/15617	0.262885611270463	0.51527892290983	0.436660459087562	Aldh/GlyP/svp	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00646731126336684	1.68680468046805
D003513	Cycloheximide	4/275	148/15617	0.264129291676927	0.51527892290983	0.436660459087562	ap/klg/teq/Ubx	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00947685214829993	1.5348402948403
D020672	I-kappa B Proteins	2/275	57/15617	0.265600098359599	0.51527892290983	0.436660459087562	Dif/DptB	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00364986873279119	1.99259968102073
D042843	Glucose 1-Dehydrogenase	2/275	57/15617	0.265600098359599	0.51527892290983	0.436660459087562	Adh/v	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00364986873279119	1.99259968102073
D047990	TNF Receptor-Associated Factor 1	2/275	57/15617	0.265600098359599	0.51527892290983	0.436660459087562	Dif/DptB	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00364986873279119	1.99259968102073
D018336	Receptors, Aryl Hydrocarbon	3/275	102/15617	0.267648145053944	0.51527892290983	0.436660459087562	ap/svp/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00653134404815265	1.67026737967914
D010738	Type C Phospholipases	5/275	198/15617	0.270508114500723	0.51527892290983	0.436660459087562	Achl/GNBP3/ninaC/Pdi/Slob	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0126784913875904	1.43406795224977
D056931	Cryptochromes	4/275	150/15617	0.271912949868991	0.51527892290983	0.436660459087562	Hn/ninaC/Pdfr/teq	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00960491771787155	1.51437575757576
D002021	Buffers	2/275	58/15617	0.272147457296592	0.51527892290983	0.436660459087562	Adh/Dif	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.003713901517577	1.95824451410658
D011985	Receptors, Serotonin	2/275	58/15617	0.272147457296592	0.51527892290983	0.436660459087562	Adh/Hn	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.003713901517577	1.95824451410658
D018833	Chaperonins	2/275	58/15617	0.272147457296592	0.51527892290983	0.436660459087562	ninaC/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.003713901517577	1.95824451410658
D051360	Cyclin-Dependent Kinase 5	2/275	58/15617	0.272147457296592	0.51527892290983	0.436660459087562	CG5390/trio	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.003713901517577	1.95824451410658
D001089	Arabinose	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	CG11594	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D002336	Carnosine	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	CRMP	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D002794	Choline	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	eas	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D004167	Diphtheria Toxin	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	tsl	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D004996	Ethidium	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Adgf-D	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D005962	Glucosylceramidase	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	tok	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D005966	Glucuronidase	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Tps1	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D008716	Methionine Adenosyltransferase	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D012194	RNA-Directed DNA Polymerase	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D012459	Salicylates	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Aldh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D013937	Thymidine Kinase	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D014841	von Willebrand Factor	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	CG15203	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D017830	Octoxynol	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Pdi	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D018678	Cholinergic Agents	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Slob	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D019814	Myristic Acid	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Adh	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D049028	Dystrophin-Associated Protein Complex	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Dyb	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D051179	Plakins	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	kra	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D053959	Alpha-Amanitin	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	teq	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D064427	Nutritive Sweeteners	1/275	18/15617	0.273823312102263	0.51527892290983	0.436660459087562	Hex-C	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00115259012614459	3.15494949494949
D016209	Interleukin-8	3/275	104/15617	0.277202560409894	0.519609595763792	0.440330381361678	Dif/Hf/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00665940961772428	1.63814685314685
D017869	Cyclic GMP-Dependent Protein Kinases	3/275	104/15617	0.277202560409894	0.519609595763792	0.440330381361678	cv-2/GlyP/tok	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00665940961772428	1.63814685314685
D000943	Antigens, Differentiation	5/275	200/15617	0.277250174201764	0.519609595763792	0.440330381361678	ap/Dif/GNBP3/psh/svp	5	1	All Clusters ( 275 genes)	0.0181818181818182	0.0128065569571621	1.41972727272727
D008315	Malondialdehyde	2/275	59/15617	0.278692786017297	0.520201494115844	0.440831971072898	Ac76E/Lsp1beta	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00377793430236281	1.92505392912173
D014153	Transaldolase	2/275	59/15617	0.278692786017297	0.520201494115844	0.440831971072898	ap/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00377793430236281	1.92505392912173
D017526	Receptor, IGF Type 1	2/275	59/15617	0.278692786017297	0.520201494115844	0.440831971072898	Slob/Yp2	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00377793430236281	1.92505392912173
D017978	Receptors, Growth Factor	3/275	105/15617	0.281992629417846	0.521715900068111	0.442115317177233	Dif/trio/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00672344240251008	1.62254545454545
D039621	Eukaryotic Initiation Factor-3	3/275	105/15617	0.281992629417846	0.521715900068111	0.442115317177233	Atpalpha/Hrb27C/kra	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00672344240251008	1.62254545454545
D054769	G-Protein-Coupled Receptor Kinase 2	3/275	105/15617	0.281992629417846	0.521715900068111	0.442115317177233	CG4325/IM2/retm	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00672344240251008	1.62254545454545
D021901	DNA, Intergenic	7/275	302/15617	0.28361195744894	0.521715900068111	0.442115317177233	Adh/CaMKI/Gat/Gbp3/Npc2g/teq/Ubx	7	1	All Clusters ( 275 genes)	0.0254545454545455	0.0193379010053147	1.31630343166767
D005914	Globins	2/275	60/15617	0.285234132547369	0.521715900068111	0.442115317177233	Adh/Ubx	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00384196708714862	1.8929696969697
D000547	Amantadine	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Vha68-2	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D000727	Androgen-Binding Protein	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Dif	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D001053	Apolipoproteins	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Apoltp	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D003224	Congo Red	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	nec	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D004080	Dihydroorotase	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	CRMP	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D004986	Ether	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Ubx	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D005668	Furylfuramide	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Dif	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D005963	Glucosylceramides	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	tok	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D006136	GTP Cyclohydrolase	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Hn	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D011742	Pyrimidine Nucleotides	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	bnb	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D025181	ATP Synthetase Complexes	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	Gel	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D026023	Permethrin	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	v	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D040061	Eukaryotic Initiation Factor-5	1/275	19/15617	0.286625324357657	0.521715900068111	0.442115317177233	kra	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.0012166229109304	2.9888995215311
D007501	Iron	4/275	154/15617	0.287594504035555	0.521715900068111	0.442115317177233	Atpalpha/Hn/Tsf1/Tsf3	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00986104885701479	1.47504132231405
D064413	3-Phosphoinositide-Dependent Protein Kinases	4/275	154/15617	0.287594504035555	0.521715900068111	0.442115317177233	CG10960/CG6277/ninaC/nrv1	4	1	All Clusters ( 275 genes)	0.0145454545454545	0.00986104885701479	1.47504132231405
D007797	Laminin	6/275	253/15617	0.287791297943709	0.521715900068111	0.442115317177233	Acsl/Glt/Ndg/Tig/Yp2/Yp3	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.01620029455081	1.34677685950413
D051943	Antennapedia Homeodomain Protein	6/275	253/15617	0.287791297943709	0.521715900068111	0.442115317177233	ap/Dr/ninaC/svp/toy/Ubx	6	1	All Clusters ( 275 genes)	0.0218181818181818	0.01620029455081	1.34677685950413
D004044	Dietary Proteins	3/275	108/15617	0.296403675848419	0.533064399787864	0.451732324349966	Adh/Yp2/Yp3	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00691554075686752	1.57747474747475
D012471	Salivary Proteins and Peptides	3/275	108/15617	0.296403675848419	0.533064399787864	0.451732324349966	Adh/sqd/Ubx	3	1	All Clusters ( 275 genes)	0.0109090909090909	0.00691554075686752	1.57747474747475
D058851	GPI-Linked Proteins	2/275	62/15617	0.298297413732181	0.533064399787864	0.451732324349966	Atpalpha/CG4335	2	1	All Clusters ( 275 genes)	0.00727272727272727	0.00397003265672024	1.83190615835777
D001093	Arachidonate 15-Lipoxygenase	1/275	20/15617	0.299202451925399	0.533064399787864	0.451732324349966	Hrb27C	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00128065569571621	2.83945454545455
D006006	Glycogen Synthase	1/275	20/15617	0.299202451925399	0.533064399787864	0.451732324349966	GlyP	1	1	All Clusters ( 275 genes)	0.00363636363636364	0.00128065569571621	2.83945454545455
