gene_name	Full_Name	ci_repressor_bound	food_response_cluster	food_response_FDR	log2_hour_6_Ci_KD_over_WT	log2_hour_12_Ci_KD_over_WT	log2_hour_6_and_12_Ci_KD_over_WT	log2_Hour_0_FSC_enrichment	Hour_0_FSC_FDR	log2_Hour_3_FSC_enrichment	Hour_3_FSC_FDR	log2_Hour_6_FSC_enrichment	Hour_6_FSC_FDR	log2_Hour_12_FSC_enrichment	Hour_12_FSC_FDR	log2_Hour_24_FSC_enrichment	Hour_24_FSC_FDR	log2_Hour_ALL_FSC_enrichment	Hour_ALL_FSC_FDR	Enriched_Tissue	Repeat_Info	entrez_gene_ID
mthl14	methuselah-like 14	No	NA	0.972166365493923	-0.0271845189479971	0.127099411732957	0.0999148927849596	-0.00062932015	0.952696160374145	0.4189455295	0.00574429705501957	0.14143185175	0.330048310657033	0.0923937819409	0.540117453256179	0.085937079708	0.541004206726892	0.14257380037	0.0155794283763123	Digestive System	Genome	318046
or	orange	No	NA	0.972166365493923	-0.129116588027105	-0.12842410236051	-0.257540690387615	-0.1513397047	1	-0.6774501448	1	-0.07971323213	1	-0.0223614638717	1	-0.154598034141	1	-0.2308524434	1	Not Enriched	Genome	43943
Pka-C2	Protein kinase, cAMP-dependent, catalytic subunit 2	No	NA	0.972166365493923	0.217440104355173	0.583118263572918	0.800558367928091	0.73434700012	0.0248432249287906	-0.0344535535	1	0.85977160001	0.00913346457415773	0.2914701275243	0.190206420033051	0.03047593533	0.740079337902	0.55657372107	0.000721980091474514	Testis, Imaginal Disc	Genome	43644
Ptx1	Ptx1	No	NA	0.972166365493923	-0.471411859914548	-0.292830422713313	-0.764242282627861	0.74703214717	0.0126457736332157	1.5499091085	4.33079624655178e-05	1.18401696761	0.000111657767659511	1.02057820206	0.00124646713694924	0.170534022609	0.252589163571652	1.06766829174	6.85608043404766e-13	Digestive System	Genome	43664
RpLP1	Ribosomal protein LP1	No	NA	0.972166365493923	0.273015480614275	-0.255519172210458	0.0174963084038172	-0.73151652509	1	-1.0800735233	1	-0.84759226357	1	-0.3899936269488	1	-0.095354079924	1	-0.7236182896	1	Not Enriched	Genome	33214
sff	sugar-free frosting	No	NA	0.972166365493923	-0.0644557275097886	0.035195344261338	-0.0292603832484506	0.39406565331	0.0227520612100899	0.9562138157	4.56800984987712e-06	0.59688902631	0.000483254848070768	0.5392989342893	0.00250650476124737	0.292626229969	0.105722568689061	0.58855402751	5.54572583995761e-13	Head, Male Head, CNS, Pharate CNS, Larval CNS	Genome	39732
sprt	sprite	No	NA	0.972166365493923	0.0413750799906046	-0.27912711692104	-0.237752036930436	0.78634344465	6.59045451040907e-05	1.0648899719	4.72241027512541e-06	0.61077395207	0.0015211355817453	0.5000901765575	0.0110328828893094	0.310988825801	0.109956735595051	0.70311581069	1.56499363357243e-14	Not Enriched	Genome	246397
su(r)	suppressor of rudimentary	No	NA	0.972166365493923	-0.170251378850655	-0.0575036535990566	-0.227755032449711	0.3244130685	0.0870193804545846	0.5030300517	0.030683224377616	0.66061416177	0.000512413994396928	0.2220518900102	0.235395917848463	0.047667646855	0.706594368710585	0.39696078144	1.21200255861003e-05	Not Enriched	Genome	31858
CG13707	uncharacterized protein	No	NA	0.974418893792919	-0.170503175829562	0.200289720402829	0.0297865445732672	0.05588607087	0.765184573249158	0.6550252914	0.00595033826053779	0.13957318409	0.534705681737904	0.0288200603459	0.881092265387492	0.068336846966	0.623469650001261	0.19452809742	0.0386523596428835	Digestive System, Fat	Genome	38583
Octbeta1R	Octopamine beta1 receptor	No	NA	0.975448291554732	-0.303602949393112	-0.49571669616076	-0.799319645553873	1.09917987641	0.011970884119891	2.8469667978	2.54111358664478e-06	1.47452965448	0.00160789625187516	1.1530721911593	0.0132021615833001	0.794045956426	0.0639119938671096	1.67758351348	8.22551175117619e-13	Head, Male Head, CNS, Pharate CNS	Genome	42652
Syp	Syncrip	Yes	NA	0.97548208763475	-0.390774279536578	-0.288153912045997	-0.678928191582575	0.63986440538	0.00130710068250485	1.0135399969	1.69937919210115e-05	1.0387930025	5.40850484915465e-08	0.6511547139608	0.000969764907138962	0.406420659265	0.0508992195799035	0.80232126854	2.71142263990248e-18	Not Enriched	Genome	42460
CG15423	uncharacterized protein	No	NA	0.976437041532964	-0.111049294997141	0.0824420666018123	-0.0286072283953282	-0.28488857658	1	0.3936879432	0.236077577477988	-0.16593158229	1	-0.1567458560612	1	-0.154584141178	1	-0.24060007974	1	Digestive System	Genome	33616
Tango13	Tyrosylprotein sulfotransferase	No	NA	0.97696830940909	-0.133717819430301	-0.0659111818041229	-0.199629001234424	1.01666113019	9.33969791528764e-06	1.092882593	3.44241973010363e-05	1.43145548882	2.03816628552173e-11	1.2434956979456	4.41290481736523e-08	0.657976902418	0.00851236181991871	1.15538486147	4.28029410500083e-29	Not Enriched	Genome	32312
CG8728	uncharacterized protein	No	NA	0.978349551903406	-0.0319336172024491	-0.00904567561850908	-0.0409792928209582	0.15009859364	0.04550455832985	-0.0068531673	1	-0.0290499905	1	-0.0119313612914	1	0.065995891116	0.489046004772973	0.0357998579	0.271112959308625	Not Enriched	Genome	35748
mms4	Methyl methanesulfonate sensitivity 4	No	NA	0.978349551903406	0.330429704983099	0.184962674190083	0.515392379173182	-0.04059594138	1	-1.0757849944	1	-0.43609858092	1	-0.2218104192709	1	-0.023576732142	0.998854857230958	-0.425524136	1	Ovary, Testis	Genome	36136
Ccz1	Caffeine, calcium, zinc sensitivity 1	No	NA	0.978370245199531	-0.0452410859053876	0.217634999837018	0.172393913931631	-0.14059338899	1	-0.6444810168	1	-0.26945958806	1	-0.2349125334351	1	-0.071029017415	1	-0.27986366918	1	Not Enriched	Genome	38455
HP1c	Heterochromatin Protein 1c	No	NA	0.978370245199531	-0.023872351383779	0.0437057989166648	0.0198334475328858	-0.35989890089	1	-0.6610792912	1	-0.37941243736	1	-0.2103372920566	1	-0.060288317826	1	-0.35513760845	1	Not Enriched	Genome	42696
Liprin-gamma	Liprin-gamma	No	NA	0.978370245199531	-0.086404851237801	0.120540061120317	0.0341352098825159	0.41860901892	0.0100648201462885	0.8816363669	3.47197449264032e-06	0.5462496017	0.000942776325918966	0.2867204625024	0.09192942409731	0.390284164096	0.0291725670659302	0.53652016529	2.33639463446781e-12	Not Enriched	Genome	37552
Eglp4	Entomoglyceroporin 4	No	NA	0.9793728554531	-0.17966174260406	-0.170099228217793	-0.349760970821853	0.16582329694	0.448974280211136	0.6923035155	0.073782261861177	1.09998347009	0.00252162807351221	0.4805534644826	0.0794069302372965	0.013169653265	0.829622124109231	0.6377798594	0.000253313060373547	Not Enriched	Genome	37739
IntS11	Integrator 11	No	NA	0.9793728554531	-0.134847865457013	-0.0709312968620688	-0.205779162319082	-0.17020599523	1	-0.335518757	1	-0.07326476901	1	-0.2400093525755	1	-0.109264150277	1	-0.18610445764	1	Not Enriched	Genome	43506
Rcc1	Regulator of chromosome condensation 1	No	NA	0.980439677177561	0.160666817708477	-0.0550057224722416	0.105661095236236	-0.1055634682	1	-0.290739007	1	-0.28449557537	1	-0.2058219140077	1	-0.005429968474	0.924498747736184	-0.18422134196	1	Not Enriched	Genome	38669
CadN2	Cadherin-N2	Yes	NA	0.980700192084163	-0.299596920920117	-0.0759419479840065	-0.375538868904124	0.35142898253	0.161565269920772	1.3604667401	0.00459748089642564	0.75556609233	0.0435058949542654	0.0845575343664	0.623748943532683	0.025335027951	NA	0.68001444768	0.000516686969376533	CNS, Pharate CNS	Genome	35071
CG10469	uncharacterized protein	No	NA	0.980700192084163	-0.206078241708845	0.358560239721309	0.152481998012464	-0.25248711909	1	-0.5899051354	1	-0.61234470368	1	-0.79893528151	1	-0.189483382026	1	-0.56277907406	1	Not Enriched	Genome	38696
CG14615	uncharacterized protein	No	NA	0.980700192084163	-0.127215165507974	0.233196104437857	0.105980938929883	0.16044299169	0.204506679134984	0.1200994573	0.494400763981677	0.22653914337	0.0793760759119383	0.0535643737562	0.753619541658589	-0.084237510044	1	0.09562685757	0.103052682479111	Carcass, S2R+ Cells	Genome	33129
CG17111	uncharacterized protein	No	NA	0.980700192084163	-0.0596801789173477	-0.164724063631983	-0.224404242549331	0.42757813005	0.0348896680981007	-0.0884817486	1	-0.01828882608	1	-0.0065539816473	0.986708055502054	-0.014424544165	0.954101269522865	0.08238063447	0.425757850590948	Head, Male Head, Accessory Gland	Genome	42727
CG1885	Uroporphyrinogen III synthase 1	No	NA	0.980700192084163	0.192752806605834	-0.0534967191768264	0.139256087429008	0.07179656813	0.688325020552678	-0.3694686133	1	-0.10522360761	1	0.1276185205378	0.486585117015133	0.043838882996	0.734452658058547	-0.00804861914	1	Testis, S2R+ Cells, Imaginal Disc	Genome	31817
CG8475	uncharacterized protein	No	NA	0.980700192084163	-0.0758803775063192	-0.0178663040523656	-0.0937466815586848	0.24226121888	0.0340426426738699	0.3614841596	0.00715418873007038	0.41824937818	8.70600544554497e-05	0.3865461953014	0.000467935017526796	0.101917112959	0.417158427744026	0.31217622544	2.05279297764835e-10	Not Enriched	Genome	34114
DOC2_DM		No	NA	0.980700192084163	-0.333987398168746	-0.296934962864245	-0.630922361032991	0.88129984601	1.16518792428349e-07	0.9915148564	3.01348607486395e-07	1.13219440496	3.21203518323179e-13	1.1292890545091	6.83014365882704e-12	0.649598655838	0.00049016109917311	0.98893012363	4.1804897480112e-40	NA	Repbase, Transposon, non-LTR Retrotransposon, Germline	NA
GABA-B-R1	metabotropic GABA-B receptor subtype 1	No	NA	0.980700192084163	-0.0375907112129089	-0.565495781560229	-0.603086492773138	0.74547818189	0.0280087703783493	2.3760681832	1.39372308861813e-06	1.48985126253	0.000187105633127353	1.2225672862542	0.0033183860875697	1.518997828542	0.00137987027379966	1.57654930744	7.64575580696888e-16	Head, Male Head, CNS, Pharate CNS	Genome	34878
mxt	mextli	No	NA	0.980700192084163	0.00507972611614394	-0.018614640867062	-0.013534914750918	0.12872165483	0.303634738247353	0.315159922	0.0306437769408714	0.00536055744	0.990825252482872	-0.0121930453721	1	-0.013675761897	0.960805306039472	0.06594418399	0.20387185231317	Not Enriched	Genome	33686
Tg	Transglutaminase	No	NA	0.980700192084163	-0.0204791158841943	0.154454427584171	0.133975311699977	0.18007702331	0.394721649536093	0.6759078611	0.0234556850199206	0.00468157972	1	-0.0629913465661	1	0.063381204569	0.618532329045531	0.18079674038	0.130731621204653	Salivary Gland	Genome	34093
Vav	Vav guanine nucleotide exchange factor	No	NA	0.980700192084163	0.215082911505847	0.187332562718863	0.40241547422471	0.14397709737	0.245586289912575	0.4684785763	0.000660308726686872	0.30145469779	0.010321757203031	0.2090139126575	0.0859044965844197	0.081696736024	0.508925739014705	0.24417273143	3.77756425897536e-06	Not Enriched	Genome	32920
CG42339	uncharacterized protein	Yes	NA	0.981945227223139	-0.103664599461748	0.00747270212115274	-0.0961918973405956	0.12913280268	0.466064709268366	0.5650082843	0.150223289647984	1.41960413927	0.014906783762563	-0.0112029043383	1	0.034684431212	NA	0.57898061901	0.011381138261297	CNS, Pharate CNS, Larval CNS	Genome	32033
CG31300	uncharacterized protein	No	NA	0.982088855172077	-0.0258239125812684	0.0440926127373007	0.0182687001560323	-0.15765089862	1	0.1960450615	0.27025678306685	-0.10320392264	1	-0.1754463620319	1	-0.148322447297	1	-0.12429808953	1	Head, Male Head, Digestive System	Genome	326132
CG33260	uncharacterized protein	No	NA	0.982088855172077	-0.00731314529264088	-0.358281548732157	-0.365594694024798	-0.13386041067	1	-0.6884700846	1	-1.17484616821	1	-0.4394827459493	1	-0.004080055522	0.924498747736184	-0.68180215689	1	Not Enriched	Genome	2768977
Doa	Darkener of apricot	Yes	NA	0.982088855172077	-0.103472212549758	-0.0964759027544504	-0.199948115304208	0.34440871716	0.0365445110472934	0.4927419371	0.0151966838530152	0.7567938966	2.99288976164602e-06	0.681293775306	6.03903775280379e-05	0.242302510337	0.149463689832978	0.55675800081	5.19365222923469e-13	Not Enriched	Genome	43415
CG2021	uncharacterized protein	No	NA	0.984011498246314	-0.160860205093538	-0.244662351257326	-0.405522556350864	-1.18342217889	1	-1.5888962899	1	-1.16610738037	1	-0.7620752706001	1	-0.748659984545	1	-1.12825179049	1	Not Enriched	Genome	38229
CG13377	uncharacterized protein	No	NA	0.985007123782955	-0.0930423462871024	-0.106870036797927	-0.199912383085029	0.15273230565	0.43833038021822	0.6787794721	0.00268013675615392	0.51851011824	0.00516508284439693	0.4618645074615	0.0128913120893634	0.082964547004	0.566038881048273	0.42536036198	1.94916008660171e-06	Not Enriched	Genome	30972
mRRF1	mitochondrial ribosome recycling factor 1	No	NA	0.985007123782955	0.139376668009853	0.0223637021239715	0.161740370133825	-0.15300795525	1	-0.6770903267	1	-0.31753810748	1	-0.396748307139	1	-0.089916215333	1	-0.35134493539	1	Not Enriched	Genome	39067
Rpb12	Rpb12	No	NA	0.985007123782955	0.265061481121218	-0.0316129168597598	0.233448564261458	-0.85501409757	1	-0.9658859385	1	-0.59073742824	1	-0.2427767408468	1	-0.516823460997	1	-0.6870189023	1	Not Enriched	Genome	5740790
CG15068	uncharacterized protein	No	NA	0.985444710564203	-0.1777925430121	0.757651099396396	0.579858556384296	-0.13792848283	1	-0.2230481139	1	0.14463951424	0.548192413533278	-0.0835900748748	1	-0.127488778448	1	-0.4998293761	1	Head, Male Head, Female Head, Carcass	Genome	50206
CG11586	uncharacterized protein	No	NA	0.986362444499624	0.0457970265616517	-0.119698271722863	-0.0739012451612111	-0.29506855448	1	-0.7184148481	1	-0.47382534725	1	-0.449711203463	1	-0.142625901073	1	-0.433628319	1	Not Enriched	Genome	38520
CG10516	uncharacterized protein	No	NA	0.988131727616295	-0.416602200262467	-0.126013146062049	-0.542615346324516	0.01185219963	0.910743714016991	0.4597720143	0.0834041689098123	0.52869545744	0.0156215241904302	0.1507158654331	0.45203284608178	0.005781989149	0.878309928478944	0.25580589161	0.0151778939891389	Not Enriched	Genome	39738
Hsp70Bb	Heat-shock-protein-70Bb	No	NA	0.988415934029233	-1.59026332888114	-1.57525394472801	-3.16551727360915	0.33301302883	0.128918907684067	1.4028884257	0.0147554252745125	0.3652517524	0.195216975373031	0.0269470678509	0.864483068094637	-0.011397054206	0.898483464139834	0.59153378516	0.00947583618550749	Imaginal Disc	Genome	48582
Zfrp8	Zinc finger protein RP-8	No	NA	0.989428019646357	-0.0550321741428795	-0.0275288658799651	-0.0825610400228445	-0.08181445319	1	-0.3336233265	1	-0.32319239928	1	-0.1212050092242	1	0.019554555924	0.829622124109231	-0.16875574915	1	Not Enriched	Genome	45021
CG17224	uncharacterized protein	No	NA	0.99200471920393	-0.221501690148863	0.163688666687172	-0.0578130234616909	0.17028904137	0.330709552906699	0.345791251	0.108824040340753	0.32307085842	0.0639869079761393	0.0424425799964	0.827893692177307	-0.058512636951	1	0.16279573699	0.0472196573813228	Not Enriched	Genome	33510
CG18327	uncharacterized protein	No	NA	0.99200471920393	-0.180166367829961	-0.0203397213391901	-0.200506089169151	0.00015544499	0.944796576602612	0.6447424847	0.0517423829238877	0.26497773838	0.316454974710906	0.0132450701055	0.927328506531479	-0.055080591569	1	0.14535570827	0.289924843684091	Head, Female Head, Digestive System	Genome	36567
CG1971	uncharacterized protein	Yes	NA	0.99200471920393	0.278270467751561	0.0717749554010406	0.350045423152602	-0.21737542356	1	-1.1948549682	1	-0.65475893524	1	-0.1418933802574	1	-0.026151805084	1	-0.5458913765	1	Testis	Genome	43755
CG43901	uncharacterized protein	Yes	NA	0.99200471920393	0.00885672371513868	0.0942816316402994	0.103138355355438	0.12871652002	0.540194312664569	1.1116766576	0.00465285861877596	0.06794954177	0.831814266670476	0.1261336899144	0.513702401545086	0.029798577442	0.749331947478385	0.35296487742	0.027516556761998	CNS, Pharate CNS, Larval CNS	Genome	32024
CG5958	uncharacterized protein	No	NA	0.99200471920393	-0.276447785828223	-0.0515644033839857	-0.328012189212208	-0.27791775516	1	0.3387404266	0.289098473404095	0.19152943634	0.474229085422876	-0.0655541005123	1	-0.052735936761	1	-0.0487250921	1	Not Enriched	Genome	34022
HmgD	High mobility group protein D	Yes	NA	0.99200471920393	0.0514233296333856	-0.125971817330664	-0.0745484876972789	-0.56953558745	1	-0.9121757565	1	-0.71890087036	1	-0.424244770274	1	-0.355509045008	1	-0.62368763057	1	Not Enriched	Genome	37481
mRpL27	mitochondrial ribosomal protein L27	No	NA	0.99200471920393	0.254650126165801	-0.0507355913626328	0.203914534803168	-0.70467219297	1	-1.3747047058	1	-0.91028537539	1	-0.3899965962909	1	-0.48113656046	1	-0.84383611282	1	Not Enriched	Genome	318825
nrv3	nervana 3	No	NA	0.99200471920393	-0.315173090702892	-0.213743643477101	-0.528916734179993	0.39383150517	0.0153713351392069	0.9421893325	1.14901330784991e-06	0.65405187891	4.25520147420132e-05	0.5021879252109	0.00246944223347715	0.413319631852	0.022356344828925	0.60456938656	1.09348838872829e-15	Not Enriched	Genome	35408
PrBP	Prenyl-binding protein	No	NA	0.99200471920393	-0.00256684093257309	-0.0730495007411721	-0.0756163416737452	-0.22408182922	1	-0.5229715605	1	-0.32648818905	1	-0.1276365422477	1	-0.13911803846	1	-0.26868749342	1	Not Enriched	Genome	34196
unc-13-4A	unc-13-4A	No	NA	0.99200471920393	0.105036626272567	-0.359994012397785	-0.254957386125218	1.02628678847	0.000568075050553918	1.614875749	1.51617811775494e-05	0.58522784496	0.0402743073042623	0.7672208785529	0.0134111293017761	0.358230597338	0.12565802002876	0.99532357563	9.26746587332402e-12	Head, Male Head, CNS, Pharate CNS	Genome	38801
CG11951	uncharacterized protein	No	NA	0.992386085060528	-0.168630953787031	0.176526404808335	0.00789545102130387	0.13915942006	0.454147851997832	1.0077041637	0.0543317200856512	0.81335844072	0.0604526577574599	0.0250858145058	0.815965303605176	0.011782649414	NA	0.54870302134	0.022361914929362	Head, Male Head, Female Head, Carcass	Genome	43463
CG13311	uncharacterized protein	No	NA	0.992386085060528	0.0275604516799111	-0.206657263379615	-0.179096811699704	-0.83270007437	1	-0.6328027203	1	-1.08226594748	1	-0.5896780943405	1	-0.223692015687	1	-0.75981029321	1	Digestive System	Genome	39008
CG31053	uncharacterized protein	No	NA	0.992386085060528	0.18006429363685	-0.25066464361989	-0.0706003499830402	-0.43948930896	1	-1.414547078	1	-1.02116682343	1	-0.3098977686939	1	-0.106003071293	1	-0.81998202449	1	Ovary, Salivary Gland	Genome	318572
CG34002	uncharacterized protein	No	NA	0.992386085060528	0.520882516352403	0.220625879432785	0.741508395785187	0.03914506405	0.809175414766185	-0.1103570315	1	-0.96807201974	1	-0.193227075002	1	0.00832571745	0.843354203457338	-0.34932284029	1	Accessory Gland	Genome	3885644
INVADER1_LTR		No	NA	0.992386085060528	-0.368986274981496	-0.568150542984409	-0.937136817965905	0.73152596659	0.00911135302561475	1.4238398767	4.38551458149781e-05	0.54355451228	0.0423347412168515	0.2246329318127	0.282066982633832	0.672512230924	0.031058344014902	0.82790489709	1.98128969105748e-09	NA	Repbase, Transposon, LTR Retrotransposon, Redundant, Germline	NA
Irk2	Inwardly rectifying potassium channel 2	No	NA	0.992386085060528	-0.214047683643986	-0.0275231179690044	-0.24157080161299	0.13759846527	0.452846858382497	0.6746932632	0.00267136160054129	0.2278062496	0.250240158333891	0.0781465637494	0.69009230838656	0.073166737114	0.622564827997233	0.24538395272	0.00472414712399695	Not Enriched	Genome	42770
mRpS26	mitochondrial ribosomal protein S26	No	NA	0.992386085060528	0.136523270043753	-0.19017774099228	-0.0536544709485268	-0.67774408973	1	-0.9001829592	1	-0.82439755085	1	-0.5162535949459	1	-0.378951435664	1	-0.69176059183	1	Not Enriched	Genome	40001
Nadsyn	NAD synthetase	No	NA	0.992386085060528	0.0268621079574488	0.0772850366726882	0.104147144630137	-0.0015317039	0.955753161289262	0.1666661989	0.0674266477702477	0.13063463101	0.0879143930786661	0.0991856483739	0.222634575932325	-0.01313003547	0.981801601987653	0.07235972907	0.0322540579534149	Not Enriched	Genome	32328
Ttd14	TRPL translocation defect 14	Yes	NA	0.992386085060528	-0.0039406182566535	-0.0641456492847929	-0.0680862675414464	0.20105788777	0.0790037545992433	0.0401293837	0.836679036033465	0.10735866588	0.431502555757872	0.3012174288603	0.00629312836310962	0.019075168274	0.817154271214596	0.15098041374	0.00275849586566549	Not Enriched	Genome	37119
